film_id,title,actor_id,actor_full_name,num_actors_per_film,num_films_per_actor
87,BOONDOCK BALLROOM,64,ray johansson,13,30
88,BORN SPINAL,64,ray johansson,9,30
124,CASPER DRAGONFLY,64,ray johansson,5,30
197,CRUSADE HONEY,64,ray johansson,9,30
280,EMPIRE MALKOVICH,64,ray johansson,9,30
291,EVOLUTION ALTER,64,ray johansson,6,30
307,FELLOWSHIP AUTUMN,64,ray johansson,7,30
335,FREEDOM CLEOPATRA,64,ray johansson,5,30
345,GABLES METROPOLIS,64,ray johansson,8,30
448,IDAHO LOVE,64,ray johansson,6,30
469,IRON MOON,64,ray johansson,8,30
471,ISLAND EXORCIST,64,ray johansson,3,30
506,LADY STAGE,64,ray johansson,8,30
543,MADIGAN DORADO,64,ray johansson,6,30
557,MANCHURIAN CURTAIN,64,ray johansson,2,30
569,MENAGERIE RUSHMORE,64,ray johansson,2,30
572,METROPOLIS COMA,64,ray johansson,6,30
597,MOONWALKER FOOL,64,ray johansson,7,30
616,NATIONAL STORY,64,ray johansson,7,30
646,OUTBREAK DIVINE,64,ray johansson,5,30
694,PREJUDICE OLEANDER,64,ray johansson,10,30
832,SPLASH GUMP,64,ray johansson,10,30
852,STRANGELOVE DESIRE,64,ray johansson,9,30
860,SUICIDES SILENCE,64,ray johansson,3,30
921,UNCUT SUICIDES,64,ray johansson,7,30
925,UNITED PILOT,64,ray johansson,6,30
980,WIZARD COLDBLOODED,64,ray johansson,9,30
39,ARMAGEDDON LOST,65,angela hudson,7,34
46,AUTUMN CROW,65,angela hudson,3,34
97,BRIDE INTRIGUE,65,angela hudson,1,34
106,BULWORTH COMMANDMENTS,65,angela hudson,4,34
117,CANDLES GRAPES,65,angela hudson,7,34
125,CASSIDY WYOMING,65,angela hudson,7,34
158,CLONES PINOCCHIO,65,angela hudson,5,34
276,ELEMENT FREDDY,65,angela hudson,4,34
305,FATAL HAUNTED,65,angela hudson,6,34
338,FRISCO FORREST,65,angela hudson,9,34
347,GAMES BOWFINGER,65,angela hudson,8,34
371,GOSFORD DONNIE,65,angela hudson,3,34
398,HANOVER GALAXY,65,angela hudson,7,34
471,ISLAND EXORCIST,65,angela hudson,3,34
475,JAPANESE RUN,65,angela hudson,9,34
476,JASON TRAP,65,angela hudson,5,34
491,JUMPING WRATH,65,angela hudson,8,34
496,KICK SAVANNAH,65,angela hudson,6,34
516,LEGEND JEDI,65,angela hudson,4,34
517,LESSON CLEOPATRA,65,angela hudson,12,34
541,LUKE MUMMY,65,angela hudson,9,34
556,MALTESE HOPE,65,angela hudson,1,34
571,METAL ARMAGEDDON,65,angela hudson,8,34
577,MILE MULAN,65,angela hudson,3,34
615,NASH CHOCOLAT,65,angela hudson,7,34
658,PARIS WEEKEND,65,angela hudson,6,34
683,PITY BOUND,65,angela hudson,5,34
694,PREJUDICE OLEANDER,65,angela hudson,10,34
714,RANDOM GO,65,angela hudson,13,34
735,ROBBERS JOON,65,angela hudson,5,34
852,STRANGELOVE DESIRE,65,angela hudson,9,34
938,VELVET TERMINATOR,65,angela hudson,9,34
951,VOYAGE LEGALLY,65,angela hudson,5,34
965,WATERSHIP FRONTIER,65,angela hudson,6,34
55,BARBARELLA STREETCAR,66,mary tandy,5,31
143,CHILL LUCK,66,mary tandy,5,31
207,DANGEROUS UPTOWN,66,mary tandy,8,31
226,DESTINY SATURDAY,66,mary tandy,7,31
229,DEVIL DESIRE,66,mary tandy,5,31
230,DIARY PANIC,66,mary tandy,4,31
283,ENDING CROWDS,66,mary tandy,5,31
300,FALCON VOLUME,66,mary tandy,4,31
342,FUGITIVE MAGUIRE,66,mary tandy,11,31
350,GARDEN ISLAND,66,mary tandy,3,31
361,GLEAMING JAWBREAKER,66,mary tandy,8,31
376,GRAPES FURY,66,mary tandy,5,31
424,HOLOCAUST HIGHBALL,66,mary tandy,5,31
434,HORROR REIGN,66,mary tandy,5,31
553,MAKER GABLES,66,mary tandy,11,31
608,MURDER ANTITRUST,66,mary tandy,8,31
676,PHILADELPHIA WIFE,66,mary tandy,2,31
697,PRIMARY GLASS,66,mary tandy,7,31
706,QUEEN LUKE,66,mary tandy,6,31
725,REQUIEM TYCOON,66,mary tandy,8,31
769,SCHOOL JACKET,66,mary tandy,8,31
793,SHRUNK DIVINE,66,mary tandy,4,31
829,SPINAL ROCKY,66,mary tandy,8,31
871,SWEDEN SHINING,66,mary tandy,5,31
909,TREASURE COMMAND,66,mary tandy,7,31
915,TRUMAN CRAZY,66,mary tandy,6,31
928,UPTOWN YOUNG,66,mary tandy,7,31
951,VOYAGE LEGALLY,66,mary tandy,5,31
957,WAR NOTTING,66,mary tandy,9,31
960,WARS PLUTO,66,mary tandy,4,31
999,ZOOLANDER FICTION,66,mary tandy,5,31
24,ANALYZE HOOSIERS,67,jessica bailey,5,23
57,BASIC EASY,67,jessica bailey,6,23
67,BERETS AGENT,67,jessica bailey,10,23
144,CHINATOWN GLADIATOR,67,jessica bailey,10,23
242,DOOM DANCING,67,jessica bailey,8,23
244,DORADO NOTTING,67,jessica bailey,4,23
256,DROP WATERFRONT,67,jessica bailey,8,23
408,HEAD STRANGER,67,jessica bailey,2,23
477,JAWBREAKER BROOKLYN,67,jessica bailey,5,23
496,KICK SAVANNAH,67,jessica bailey,6,23
512,LEAGUE HELLFIGHTERS,67,jessica bailey,6,23
576,MIGHTY LUCK,67,jessica bailey,8,23
601,MOULIN WAKE,67,jessica bailey,3,23
725,REQUIEM TYCOON,67,jessica bailey,8,23
726,RESERVOIR ADAPTATION,67,jessica bailey,8,23
731,RIGHT CRANES,67,jessica bailey,7,23
766,SAVANNAH TOWN,67,jessica bailey,6,23
861,SUIT WALLS,67,jessica bailey,5,23
870,SWARM GOLD,67,jessica bailey,6,23
915,TRUMAN CRAZY,67,jessica bailey,6,23
945,VIRGINIAN PLUTO,67,jessica bailey,8,23
972,WHISPERER GIANT,67,jessica bailey,3,23
981,WOLVES DESIRE,67,jessica bailey,6,23
9,ALABAMA DEVIL,68,rip winslet,9,30
45,ATTRACTION NEWTON,68,rip winslet,4,30
133,CHAMBER ITALIAN,68,rip winslet,7,30
161,CLUE GRAIL,68,rip winslet,6,30
205,DANCES NONE,68,rip winslet,5,30
213,DATE SPEED,68,rip winslet,4,30
215,DAWN POND,68,rip winslet,6,30
255,DRIVING POLISH,68,rip winslet,7,30
296,EXPRESS LONELY,68,rip winslet,8,30
315,FINDING ANACONDA,68,rip winslet,5,30
325,FLOATS GARDEN,68,rip winslet,5,30
331,FORWARD TEMPLE,68,rip winslet,3,30
347,GAMES BOWFINGER,68,rip winslet,8,30
357,GILBERT PELICAN,68,rip winslet,4,30
378,GREATEST NORTH,68,rip winslet,6,30
380,GREEK EVERYONE,68,rip winslet,4,30
386,GUMP DATE,68,rip winslet,6,30
396,HANGING DEEP,68,rip winslet,7,30
435,HOTEL HAPPINESS,68,rip winslet,4,30
497,KILL BROTHERHOOD,68,rip winslet,5,30
607,MUPPET MILE,68,rip winslet,8,30
654,PANKY SUBMARINE,68,rip winslet,8,30
665,PATTON INTERVIEW,68,rip winslet,9,30
671,PERDITION FARGO,68,rip winslet,5,30
706,QUEEN LUKE,68,rip winslet,6,30
747,ROXANNE REBEL,68,rip winslet,5,30
834,SPOILERS HELLFIGHTERS,68,rip winslet,7,30
839,STALLION SUNDANCE,68,rip winslet,7,30
840,STAMPEDE DISTURBING,68,rip winslet,6,30
971,WHALE BIKINI,68,rip winslet,5,30
15,ALIEN CENTER,69,kenneth paltrow,6,21
88,BORN SPINAL,69,kenneth paltrow,9,21
111,CADDYSHACK JEDI,69,kenneth paltrow,7,21
202,DADDY PITTSBURGH,69,kenneth paltrow,5,21
236,DIVINE RESURRECTION,69,kenneth paltrow,5,21
292,EXCITEMENT EVE,69,kenneth paltrow,8,21
300,FALCON VOLUME,69,kenneth paltrow,4,21
306,FEATHERS METAL,69,kenneth paltrow,9,21
374,GRAFFITI LOVE,69,kenneth paltrow,6,21
396,HANGING DEEP,69,kenneth paltrow,7,21
452,ILLUSION AMELIE,69,kenneth paltrow,7,21
466,INTOLERABLE INTENTIONS,69,kenneth paltrow,6,21
529,LONELY ELEPHANT,69,kenneth paltrow,12,21
612,MUSSOLINI SPOILERS,69,kenneth paltrow,7,21
720,REDEMPTION COMFORTS,69,kenneth paltrow,5,21
722,REEF SALUTE,69,kenneth paltrow,4,21
761,SANTA PARIS,69,kenneth paltrow,6,21
791,SHOW LORD,69,kenneth paltrow,2,21
864,SUNDANCE INVASION,69,kenneth paltrow,7,21
877,TAXI KICK,69,kenneth paltrow,6,21
914,TROUBLE DATE,69,kenneth paltrow,8,21
50,BAKED CLEOPATRA,70,michelle mcconaughey,1,23
53,BANG KWAI,70,michelle mcconaughey,7,23
92,BOWFINGER GABLES,70,michelle mcconaughey,5,23
202,DADDY PITTSBURGH,70,michelle mcconaughey,5,23
227,DETAILS PACKER,70,michelle mcconaughey,2,23
249,DRACULA CRYSTAL,70,michelle mcconaughey,13,23
290,EVERYONE CRAFT,70,michelle mcconaughey,5,23
304,FARGO GANDHI,70,michelle mcconaughey,5,23
343,FULL FLATLINERS,70,michelle mcconaughey,6,23
414,HELLFIGHTERS SIERRA,70,michelle mcconaughey,12,23
453,IMAGE PRINCESS,70,michelle mcconaughey,11,23
466,INTOLERABLE INTENTIONS,70,michelle mcconaughey,6,23
504,KWAI HOMEWARD,70,michelle mcconaughey,5,23
584,MIXED DOORS,70,michelle mcconaughey,6,23
628,NORTHWEST POLISH,70,michelle mcconaughey,8,23
654,PANKY SUBMARINE,70,michelle mcconaughey,8,23
725,REQUIEM TYCOON,70,michelle mcconaughey,8,23
823,SOUTH WAIT,70,michelle mcconaughey,2,23
834,SPOILERS HELLFIGHTERS,70,michelle mcconaughey,7,23
856,STREETCAR INTENTIONS,70,michelle mcconaughey,7,23
869,SUSPECTS QUILLS,70,michelle mcconaughey,8,23
953,WAIT CIDER,70,michelle mcconaughey,9,23
964,WATERFRONT DELIVERANCE,70,michelle mcconaughey,6,23
26,ANNIE IDENTITY,71,adam grant,3,18
52,BALLROOM MOCKINGBIRD,71,adam grant,7,18
233,DISCIPLE MOTHER,71,adam grant,7,18
317,FIREBALL PHILADELPHIA,71,adam grant,5,18
359,GLADIATOR WESTWARD,71,adam grant,6,18
362,GLORY TRACY,71,adam grant,6,18
385,GROUNDHOG UNCUT,71,adam grant,7,18
399,HAPPINESS UNITED,71,adam grant,5,18
450,IDOLS SNATCHERS,71,adam grant,8,18
532,LOSER HUSTLER,71,adam grant,5,18
560,MARS ROMAN,71,adam grant,7,18
574,MIDNIGHT WESTWARD,71,adam grant,9,18
638,OPERATION OPERATION,71,adam grant,3,18
773,SEABISCUIT PUNK,71,adam grant,3,18
833,SPLENDOR PATTON,71,adam grant,10,18
874,TADPOLE PARK,71,adam grant,8,18
918,TWISTED PIRATES,71,adam grant,3,18
956,WANDA CHAMBER,71,adam grant,7,18
34,ARABIA DOGMA,72,sean williams,12,26
144,CHINATOWN GLADIATOR,72,sean williams,10,26
237,DIVORCE SHINING,72,sean williams,6,26
249,DRACULA CRYSTAL,72,sean williams,13,26
286,ENOUGH RAGING,72,sean williams,9,26
296,EXPRESS LONELY,72,sean williams,8,26
325,FLOATS GARDEN,72,sean williams,5,26
331,FORWARD TEMPLE,72,sean williams,3,26
405,HAUNTED ANTITRUST,72,sean williams,5,26
450,IDOLS SNATCHERS,72,sean williams,8,26
550,MAGUIRE APACHE,72,sean williams,4,26
609,MUSCLE BRIGHT,72,sean williams,5,26
623,NEWTON LABYRINTH,72,sean williams,4,26
636,OLEANDER CLUE,72,sean williams,10,26
640,OPUS ICE,72,sean williams,4,26
665,PATTON INTERVIEW,72,sean williams,9,26
718,REBEL AIRPORT,72,sean williams,6,26
743,ROOM ROMAN,72,sean williams,2,26
757,SAGEBRUSH CLUELESS,72,sean williams,7,26
773,SEABISCUIT PUNK,72,sean williams,3,26
854,STRANGERS GRAFFITI,72,sean williams,5,26
865,SUNRISE LEAGUE,72,sean williams,5,26
938,VELVET TERMINATOR,72,sean williams,9,26
956,WANDA CHAMBER,72,sean williams,7,26
964,WATERFRONT DELIVERANCE,72,sean williams,6,26
969,WEST LION,72,sean williams,9,26
36,ARGONAUTS TOWN,73,gary penn,5,26
45,ATTRACTION NEWTON,73,gary penn,4,26
51,BALLOON HOMEWARD,73,gary penn,6,26
77,BIRDS PERDITION,73,gary penn,4,26
148,CHOCOLATE DUCK,73,gary penn,7,26
245,DOUBLE WRATH,73,gary penn,8,26
275,EGYPT TENENBAUMS,73,gary penn,5,26
322,FLATLINERS KILLER,73,gary penn,9,26
374,GRAFFITI LOVE,73,gary penn,6,26
379,GREEDY ROOTS,73,gary penn,8,26
467,INTRIGUE WORST,73,gary penn,7,26
548,MAGNIFICENT CHITTY,73,gary penn,7,26
561,MASK PEACH,73,gary penn,11,26
562,MASKED BUBBLE,73,gary penn,3,26
565,MATRIX SNOWMAN,73,gary penn,3,26
627,NORTH TEQUILA,73,gary penn,5,26
666,PAYCHECK WAIT,73,gary penn,3,26
667,PEACH INNOCENT,73,gary penn,5,26
707,QUEST MUSSOLINI,73,gary penn,5,26
748,RUGRATS SHAKESPEARE,73,gary penn,6,26
772,SEA VIRGIN,73,gary penn,8,26
823,SOUTH WAIT,73,gary penn,2,26
936,VANISHING ROCKY,73,gary penn,5,26
946,VIRTUAL SPOILERS,73,gary penn,3,26
950,VOLUME HOUSE,73,gary penn,5,26
998,ZHIVAGO CORE,73,gary penn,6,26
28,ANTHEM LUKE,74,milla keitel,2,28
44,ATTACKS HATE,74,milla keitel,4,28
117,CANDLES GRAPES,74,milla keitel,7,28
185,COWBOY DOOM,74,milla keitel,5,28
192,CROSSING DIVORCE,74,milla keitel,2,28
203,DAISY MENAGERIE,74,milla keitel,7,28
263,DURHAM PANKY,74,milla keitel,9,28
321,FLASH WARS,74,milla keitel,7,28
415,HIGH ENCINO,74,milla keitel,7,28
484,JERK PAYCHECK,74,milla keitel,8,28
503,KRAMER CHOCOLATE,74,milla keitel,8,28
537,LOVER TRUMAN,74,milla keitel,7,28
543,MADIGAN DORADO,74,milla keitel,6,28
617,NATURAL STOCK,74,milla keitel,4,28
626,NOON PAPI,74,milla keitel,6,28
637,OPEN AFRICAN,74,milla keitel,9,28
663,PATIENT SISTER,74,milla keitel,4,28
704,PURE RUNNER,74,milla keitel,2,28
720,REDEMPTION COMFORTS,74,milla keitel,5,28
747,ROXANNE REBEL,74,milla keitel,5,28
780,SENSIBILITY REAR,74,milla keitel,6,28
804,SLEEPING SUSPECTS,74,milla keitel,4,28
834,SPOILERS HELLFIGHTERS,74,milla keitel,7,28
836,SQUAD FISH,74,milla keitel,5,28
848,STONE FIRE,74,milla keitel,1,28
872,SWEET BROTHERHOOD,74,milla keitel,6,28
902,TRADING PINOCCHIO,74,milla keitel,3,28
956,WANDA CHAMBER,74,milla keitel,7,28
12,ALASKA PHANTOM,75,burt posey,7,24
34,ARABIA DOGMA,75,burt posey,12,24
143,CHILL LUCK,75,burt posey,5,24
170,COMMAND DARLING,75,burt posey,8,24
222,DESERT POSEIDON,75,burt posey,5,24
301,FAMILY SWEET,75,burt posey,9,24
347,GAMES BOWFINGER,75,burt posey,8,24
372,GRACELAND DYNAMITE,75,burt posey,6,24
436,HOURS RAGE,75,burt posey,6,24
445,HYDE DOCTOR,75,burt posey,6,24
446,HYSTERICAL GRAIL,75,burt posey,9,24
492,JUNGLE CLOSER,75,burt posey,6,24
498,KILLER INNOCENT,75,burt posey,5,24
508,LAMBS CINCINATTI,75,burt posey,15,24
541,LUKE MUMMY,75,burt posey,9,24
547,MAGIC MALLRATS,75,burt posey,4,24
579,MINDS TRUMAN,75,burt posey,6,24
645,OTHERS SOUP,75,burt posey,4,24
667,PEACH INNOCENT,75,burt posey,5,24
744,ROOTS REMEMBER,75,burt posey,10,24
764,SATURDAY LAMBS,75,burt posey,9,24
780,SENSIBILITY REAR,75,burt posey,6,24
870,SWARM GOLD,75,burt posey,6,24
920,UNBREAKABLE KARATE,75,burt posey,8,24
60,BEAST HUNCHBACK,76,angelina astaire,5,31
66,BENEATH RUSH,76,angelina astaire,7,31
68,BETRAYED REAR,76,angelina astaire,4,31
95,BREAKFAST GOLDFINGER,76,angelina astaire,5,31
122,CARRIE BUNCH,76,angelina astaire,7,31
187,CRANES RESERVOIR,76,angelina astaire,6,31
223,DESIRE ALIEN,76,angelina astaire,7,31
234,DISTURBING SCARFACE,76,angelina astaire,4,31
251,DRAGONFLY STRANGERS,76,angelina astaire,3,31
348,GANDHI KWAI,76,angelina astaire,8,31
444,HUSTLER PARTY,76,angelina astaire,4,31
464,INTENTIONS EMPIRE,76,angelina astaire,2,31
474,JADE BUNCH,76,angelina astaire,8,31
498,KILLER INNOCENT,76,angelina astaire,5,31
568,MEMENTO ZOOLANDER,76,angelina astaire,6,31
604,MULAN MOON,76,angelina astaire,5,31
606,MUMMY CREATURES,76,angelina astaire,13,31
642,ORDER BETRAYED,76,angelina astaire,7,31
648,OUTLAW HANKY,76,angelina astaire,7,31
650,PACIFIC AMISTAD,76,angelina astaire,8,31
709,RACER EGG,76,angelina astaire,6,31
760,SAMURAI LION,76,angelina astaire,2,31
765,SATURN NAME,76,angelina astaire,2,31
781,SEVEN SWARM,76,angelina astaire,7,31
850,STORY SIDE,76,angelina astaire,5,31
862,SUMMER SCARFACE,76,angelina astaire,8,31
866,SUNSET RACER,76,angelina astaire,3,31
870,SWARM GOLD,76,angelina astaire,6,31
912,TROJAN TOMORROW,76,angelina astaire,8,31
935,VANISHED GARDEN,76,angelina astaire,2,31
958,WARDROBE PHANTOM,76,angelina astaire,8,31
13,ALI FOREVER,77,cary mcconaughey,5,24
22,AMISTAD MIDSUMMER,77,cary mcconaughey,4,24
40,ARMY FLINTSTONES,77,cary mcconaughey,7,24
73,BINGO TALENTED,77,cary mcconaughey,5,24
78,BLACKOUT PRIVATE,77,cary mcconaughey,5,24
153,CITIZEN SHREK,77,cary mcconaughey,8,24
224,DESPERATE TRAINSPOTTING,77,cary mcconaughey,4,24
240,DOLLS RAGE,77,cary mcconaughey,1,24
245,DOUBLE WRATH,77,cary mcconaughey,8,24
261,DUFFEL APOCALYPSE,77,cary mcconaughey,3,24
343,FULL FLATLINERS,77,cary mcconaughey,6,24
442,HUNTING MUSKETEERS,77,cary mcconaughey,5,24
458,INDIAN LOVE,77,cary mcconaughey,10,24
538,LOVERBOY ATTACKS,77,cary mcconaughey,9,24
566,MAUDE MOD,77,cary mcconaughey,6,24
612,MUSSOLINI SPOILERS,77,cary mcconaughey,7,24
635,OKLAHOMA JUMANJI,77,cary mcconaughey,9,24
694,PREJUDICE OLEANDER,77,cary mcconaughey,10,24
749,RULES HUMAN,77,cary mcconaughey,5,24
938,VELVET TERMINATOR,77,cary mcconaughey,9,24
943,VILLAIN DESPERATE,77,cary mcconaughey,2,24
963,WATCH TRACY,77,cary mcconaughey,5,24
969,WEST LION,77,cary mcconaughey,9,24
993,WRONG BEHAVIOR,77,cary mcconaughey,9,24
86,BOOGIE AMELIE,78,groucho sinatra,6,26
239,DOGMA FAMILY,78,groucho sinatra,7,26
260,DUDE BLINDNESS,78,groucho sinatra,7,26
261,DUFFEL APOCALYPSE,78,groucho sinatra,3,26
265,DYING MAKER,78,groucho sinatra,2,26
301,FAMILY SWEET,78,groucho sinatra,9,26
387,GUN BONNIE,78,groucho sinatra,5,26
393,HALLOWEEN NUTS,78,groucho sinatra,7,26
428,HOMICIDE PEACH,78,groucho sinatra,8,26
457,INDEPENDENCE HOTEL,78,groucho sinatra,9,26
505,LABYRINTH LEAGUE,78,groucho sinatra,6,26
520,LICENSE WEEKEND,78,groucho sinatra,8,26
530,LORD ARIZONA,78,groucho sinatra,6,26
549,MAGNOLIA FORRESTER,78,groucho sinatra,7,26
552,MAJESTIC FLOATS,78,groucho sinatra,5,26
599,MOTHER OLEANDER,78,groucho sinatra,5,26
670,PELICAN COMFORTS,78,groucho sinatra,5,26
674,PET HAUNTING,78,groucho sinatra,7,26
689,POLLOCK DELIVERANCE,78,groucho sinatra,6,26
762,SASSY PACKER,78,groucho sinatra,3,26
767,SCALAWAG DUCK,78,groucho sinatra,5,26
811,SMILE EARRING,78,groucho sinatra,8,26
852,STRANGELOVE DESIRE,78,groucho sinatra,9,26
880,TELEMARK HEARTBREAKERS,78,groucho sinatra,11,26
963,WATCH TRACY,78,groucho sinatra,5,26
968,WEREWOLF LOLA,78,groucho sinatra,7,26
32,APOCALYPSE FLAMINGOS,79,mae hoffman,5,28
33,APOLLO TEEN,79,mae hoffman,8,28
40,ARMY FLINTSTONES,79,mae hoffman,7,28
141,CHICAGO NORTH,79,mae hoffman,8,28
205,DANCES NONE,79,mae hoffman,5,28
230,DIARY PANIC,79,mae hoffman,4,28
242,DOOM DANCING,79,mae hoffman,8,28
262,DUMBO LUST,79,mae hoffman,9,28
267,EAGLES PANKY,79,mae hoffman,6,28
269,EARRING INSTINCT,79,mae hoffman,5,28
299,FACTORY DRAGON,79,mae hoffman,6,28
367,GOLDMINE TYCOON,79,mae hoffman,7,28
428,HOMICIDE PEACH,79,mae hoffman,8,28
430,HOOK CHARIOTS,79,mae hoffman,4,28
473,JACKET FRISCO,79,mae hoffman,10,28
607,MUPPET MILE,79,mae hoffman,8,28
628,NORTHWEST POLISH,79,mae hoffman,8,28
634,ODDS BOOGIE,79,mae hoffman,5,28
646,OUTBREAK DIVINE,79,mae hoffman,5,28
727,RESURRECTION SILVERADO,79,mae hoffman,5,28
750,RUN PACIFIC,79,mae hoffman,6,28
753,RUSH GOODFELLAS,79,mae hoffman,5,28
769,SCHOOL JACKET,79,mae hoffman,8,28
776,SECRET GROUNDHOG,79,mae hoffman,3,28
788,SHIP WONDERLAND,79,mae hoffman,8,28
840,STAMPEDE DISTURBING,79,mae hoffman,6,28
853,STRANGER STRANGERS,79,mae hoffman,9,28
916,TURN STAR,79,mae hoffman,3,28
69,BEVERLY OUTLAW,80,ralph cruz,4,28
118,CANYON STOCK,80,ralph cruz,6,28
124,CASPER DRAGONFLY,80,ralph cruz,5,28
175,CONFUSED CANDLES,80,ralph cruz,6,28
207,DANGEROUS UPTOWN,80,ralph cruz,8,28
212,DARN FORRESTER,80,ralph cruz,9,28
260,DUDE BLINDNESS,80,ralph cruz,7,28
262,DUMBO LUST,80,ralph cruz,9,28
280,EMPIRE MALKOVICH,80,ralph cruz,9,28
341,FROST HEAD,80,ralph cruz,7,28
342,FUGITIVE MAGUIRE,80,ralph cruz,11,28
343,FULL FLATLINERS,80,ralph cruz,6,28
362,GLORY TRACY,80,ralph cruz,6,28
436,HOURS RAGE,80,ralph cruz,6,28
475,JAPANESE RUN,80,ralph cruz,9,28
553,MAKER GABLES,80,ralph cruz,11,28
619,NEIGHBORS CHARADE,80,ralph cruz,7,28
622,NEWSIES STORY,80,ralph cruz,8,28
680,PINOCCHIO SIMON,80,ralph cruz,11,28
687,POCUS PULP,80,ralph cruz,5,28
688,POLISH BROOKLYN,80,ralph cruz,10,28
709,RACER EGG,80,ralph cruz,6,28
788,SHIP WONDERLAND,80,ralph cruz,8,28
807,SLEUTH ORIENT,80,ralph cruz,7,28
858,SUBMARINE BED,80,ralph cruz,11,28
888,THIN SAGEBRUSH,80,ralph cruz,2,28
941,VIDEOTAPE ARSENIC,80,ralph cruz,5,28
979,WITCHES PANIC,80,ralph cruz,4,28
4,AFFAIR PREJUDICE,81,scarlett damon,5,36
11,ALAMO VIDEOTAPE,81,scarlett damon,4,36
59,BEAR GRACELAND,81,scarlett damon,3,36
89,BORROWERS BEDAZZLED,81,scarlett damon,7,36
178,CONNECTION MICROCOSMOS,81,scarlett damon,7,36
186,CRAFT OUTFIELD,81,scarlett damon,6,36
194,CROW GREASE,81,scarlett damon,10,36
215,DAWN POND,81,scarlett damon,6,36
219,DEEP CRUSADE,81,scarlett damon,7,36
232,DIRTY ACE,81,scarlett damon,5,36
260,DUDE BLINDNESS,81,scarlett damon,7,36
267,EAGLES PANKY,81,scarlett damon,6,36
268,EARLY HOME,81,scarlett damon,6,36
304,FARGO GANDHI,81,scarlett damon,5,36
332,FRANKENSTEIN STRANGER,81,scarlett damon,2,36
389,GUNFIGHTER MUSSOLINI,81,scarlett damon,4,36
398,HANOVER GALAXY,81,scarlett damon,7,36
453,IMAGE PRINCESS,81,scarlett damon,11,36
458,INDIAN LOVE,81,scarlett damon,10,36
465,INTERVIEW LIAISONS,81,scarlett damon,5,36
505,LABYRINTH LEAGUE,81,scarlett damon,6,36
508,LAMBS CINCINATTI,81,scarlett damon,15,36
527,LOLA AGENT,81,scarlett damon,6,36
545,MADNESS ATTACKS,81,scarlett damon,7,36
564,MASSAGE IMAGE,81,scarlett damon,9,36
578,MILLION ACE,81,scarlett damon,5,36
579,MINDS TRUMAN,81,scarlett damon,6,36
613,MYSTIC TRUMAN,81,scarlett damon,4,36
619,NEIGHBORS CHARADE,81,scarlett damon,7,36
643,ORIENT CLOSER,81,scarlett damon,4,36
692,POTLUCK MIXED,81,scarlett damon,6,36
710,RAGE GAMES,81,scarlett damon,7,36
729,RIDER CADDYSHACK,81,scarlett damon,9,36
761,SANTA PARIS,81,scarlett damon,6,36
827,SPICE SORORITY,81,scarlett damon,11,36
910,TREATMENT JEKYLL,81,scarlett damon,5,36
17,ALONE TRIP,82,woody jolie,8,31
33,APOLLO TEEN,82,woody jolie,8,31
104,BUGSY SONG,82,woody jolie,2,31
143,CHILL LUCK,82,woody jolie,5,31
188,CRAZY HOME,82,woody jolie,13,31
242,DOOM DANCING,82,woody jolie,8,31
247,DOWNHILL ENOUGH,82,woody jolie,4,31
290,EVERYONE CRAFT,82,woody jolie,5,31
306,FEATHERS METAL,82,woody jolie,9,31
316,FIRE WOLVES,82,woody jolie,5,31
344,FURY MURDER,82,woody jolie,4,31
453,IMAGE PRINCESS,82,woody jolie,11,31
468,INVASION CYCLONE,82,woody jolie,7,31
480,JEEPERS WEDDING,82,woody jolie,6,31
497,KILL BROTHERHOOD,82,woody jolie,5,31
503,KRAMER CHOCOLATE,82,woody jolie,8,31
527,LOLA AGENT,82,woody jolie,6,31
551,MAIDEN HOME,82,woody jolie,8,31
561,MASK PEACH,82,woody jolie,11,31
750,RUN PACIFIC,82,woody jolie,6,31
787,SHINING ROSES,82,woody jolie,5,31
802,SKY MIRACLE,82,woody jolie,12,31
838,STAGECOACH ARMAGEDDON,82,woody jolie,6,31
839,STALLION SUNDANCE,82,woody jolie,7,31
870,SWARM GOLD,82,woody jolie,6,31
877,TAXI KICK,82,woody jolie,6,31
893,TITANS JERK,82,woody jolie,7,31
911,TRIP NEWTON,82,woody jolie,4,31
954,WAKE JAWS,82,woody jolie,5,31
978,WISDOM WORKER,82,woody jolie,7,31
985,WONDERLAND CHRISTMAS,82,woody jolie,5,31
49,BADMAN DAWN,83,ben willis,8,33
52,BALLROOM MOCKINGBIRD,83,ben willis,7,33
58,BEACH HEARTBREAKERS,83,ben willis,7,33
110,CABIN FLASH,83,ben willis,4,33
120,CARIBBEAN LIBERTY,83,ben willis,8,33
121,CAROL TEXAS,83,ben willis,7,33
135,CHANCE RESURRECTION,83,ben willis,6,33
165,COLDBLOODED DARLING,83,ben willis,4,33
217,DAZED PUNK,83,ben willis,6,33
247,DOWNHILL ENOUGH,83,ben willis,4,33
249,DRACULA CRYSTAL,83,ben willis,13,33
263,DURHAM PANKY,83,ben willis,9,33
268,EARLY HOME,83,ben willis,6,33
279,ELIZABETH SHANE,83,ben willis,3,33
281,ENCINO ELF,83,ben willis,6,33
339,FROGMEN BREAKING,83,ben willis,6,33
340,FRONTIER CABIN,83,ben willis,6,33
369,GOODFELLAS SALUTE,83,ben willis,8,33
412,HEAVYWEIGHTS BEAST,83,ben willis,5,33
